Customer ID,TotalSpent,OrderCount,FirstInvoiceDate,LastInvoiceDate,CustomerLifespan,Recency,PurchaseFrequency
16279.0,4195.5,6,2010-04-22 14:09:00,2010-11-19 11:48:00,210,20,0.86
16320.0,4590.53,4,2010-01-27 13:29:00,2010-09-12 13:51:00,228,88,0.53
16327.0,6856.52,11,2009-12-14 13:06:00,2010-12-05 12:43:00,355,4,0.93
16422.0,28702.62,57,2010-01-12 11:57:00,2010-12-05 15:35:00,327,4,5.23
16456.0,4704.54,9,2010-03-29 11:16:00,2010-12-01 14:11:00,247,8,1.09
16525.0,11555.19,23,2009-12-02 13:53:00,2010-12-08 11:31:00,370,1,1.86
16546.0,4819.32,4,2010-09-23 15:43:00,2010-12-02 12:07:00,69,7,1.74
16549.0,9027.55,24,2010-03-28 15:45:00,2010-11-07 16:29:00,224,32,3.21
16550.0,7130.26,14,2009-12-02 11:24:00,2010-12-06 13:53:00,369,3,1.14
16553.0,10924.19,21,2010-02-11 18:46:00,2010-11-08 14:14:00,269,31,2.34
16556.0,4698.79,10,2009-12-07 10:51:00,2010-11-29 16:25:00,357,10,0.84
16558.0,5535.02,19,2009-12-03 18:11:00,2010-12-08 12:01:00,369,1,1.54
16636.0,3802.04,4,2010-03-03 14:06:00,2010-09-27 13:13:00,207,73,0.58
16652.0,10776.42,9,2010-03-17 10:22:00,2010-10-31 15:33:00,228,39,1.18
16656.0,8207.37,15,2009-12-04 12:59:00,2010-10-15 13:15:00,315,55,1.43
16670.0,3934.25,9,2009-12-10 15:28:00,2010-11-11 17:07:00,336,28,0.8
16684.0,80489.21,27,2009-12-07 12:56:00,2010-11-25 11:04:00,352,14,2.3
16700.0,4091.16,13,2009-12-02 10:51:00,2010-12-08 16:34:00,371,1,1.05
16701.0,4518.43,13,2009-12-01 19:19:00,2010-10-12 18:16:00,314,58,1.24
16705.0,29480.061,22,2009-12-09 13:34:00,2010-11-04 14:46:00,330,35,2.0
16709.0,6057.59,9,2009-12-09 13:16:00,2010-11-25 12:28:00,350,14,0.77
16710.0,3866.05,13,2009-12-04 13:41:00,2010-12-06 13:13:00,366,3,1.07
16713.0,7637.56,18,2009-12-15 12:49:00,2010-12-08 13:01:00,358,1,1.51
16722.0,4258.27,11,2009-12-03 19:23:00,2010-12-08 15:38:00,369,1,0.89
16735.0,3970.0,9,2009-12-08 09:24:00,2010-11-11 15:25:00,338,28,0.8
16746.0,11367.04,24,2009-12-04 13:00:00,2010-11-21 10:38:00,351,18,2.05
16749.0,4387.08,2,2009-12-15 14:05:00,2010-04-27 13:06:00,132,226,0.45
16754.0,65500.07,29,2010-03-08 11:32:00,2010-12-02 17:38:00,269,7,3.23
16779.0,22638.52,32,2009-12-03 13:03:00,2010-12-08 09:56:00,369,1,2.6
16782.0,8158.51,26,2009-12-09 11:58:00,2010-12-09 11:28:00,364,0,2.14
16814.0,5990.61,16,2010-04-11 12:45:00,2010-12-05 11:45:00,237,4,2.03
16839.0,5716.14,11,2010-02-11 15:02:00,2010-12-05 11:15:00,296,4,1.11
16843.0,9374.86,19,2009-12-10 11:40:00,2010-10-13 10:31:00,306,57,1.86
16858.0,4292.59,10,2009-12-15 11:09:00,2010-12-06 09:52:00,355,3,0.85
16873.0,7493.77,6,2010-02-09 14:17:00,2010-10-06 15:34:00,239,64,0.75
16923.0,6130.75,13,2010-01-31 11:14:00,2010-11-29 13:59:00,302,10,1.29
16938.0,4306.8,5,2010-02-17 14:47:00,2010-11-23 13:01:00,278,16,0.54
16945.0,4202.66,14,2009-12-09 11:33:00,2010-11-11 12:19:00,337,28,1.25
16954.0,3996.8,11,2010-01-18 14:49:00,2010-11-25 14:57:00,311,14,1.06
16984.0,6273.45,7,2010-03-07 15:34:00,2010-10-31 16:26:00,238,39,0.88
16985.0,5459.04,13,2009-12-10 13:34:00,2010-11-28 12:12:00,352,11,1.11
16992.0,3862.19,8,2010-02-11 12:36:00,2010-11-17 15:21:00,279,22,0.86
17017.0,5416.349999999999,13,2009-12-03 13:22:00,2010-12-09 15:35:00,371,0,1.05
17044.0,11013.82,11,2009-12-07 12:25:00,2010-11-30 10:48:00,357,9,0.92
17049.0,4287.5,10,2010-03-04 10:23:00,2010-11-29 13:00:00,270,10,1.11
17068.0,4601.44,27,2010-03-28 14:26:00,2010-12-06 13:58:00,252,3,3.21
17085.0,6316.36,23,2009-12-06 12:16:00,2010-11-28 11:49:00,356,11,1.94
17091.0,3983.34,11,2009-12-16 15:45:00,2010-12-07 09:55:00,355,2,0.93
17092.0,3817.18,7,2010-02-02 16:42:00,2010-09-28 14:27:00,237,72,0.89
17107.0,5259.99,4,2010-01-31 15:47:00,2010-11-07 13:50:00,279,32,0.43
17133.0,9730.09,5,2010-03-21 12:31:00,2010-08-22 13:58:00,154,109,0.97
17138.0,4036.77,6,2010-02-04 14:19:00,2010-11-15 13:15:00,283,24,0.64
17139.0,8915.99,13,2010-01-11 11:31:00,2010-11-15 12:19:00,308,24,1.27
17146.0,5110.46,10,2010-02-02 09:39:00,2010-09-30 10:24:00,240,70,1.25
17157.0,4832.9,17,2009-12-04 13:00:00,2010-08-16 13:22:00,255,115,2.0
17160.0,6691.13,11,2009-12-04 10:57:00,2010-11-30 17:43:00,361,9,0.91
17204.0,3940.13,5,2010-06-10 11:37:00,2010-11-30 17:58:00,173,9,0.87
17230.0,6286.54,10,2009-12-08 13:41:00,2010-05-25 11:07:00,167,198,1.8
17231.0,4022.72,15,2009-12-07 16:38:00,2010-11-15 15:03:00,342,24,1.32
17238.0,4037.95,17,2009-12-01 10:59:00,2010-12-03 15:10:00,367,6,1.39
17243.0,12202.51,44,2009-12-01 15:36:00,2010-12-05 10:03:00,368,4,3.59
17307.0,3999.89,11,2010-01-19 16:38:00,2010-11-09 13:40:00,293,30,1.13
17308.0,4511.76,2,2010-09-13 09:35:00,2010-11-11 13:19:00,59,28,1.02
17338.0,5498.64,9,2010-03-10 16:09:00,2010-11-29 16:13:00,264,10,1.02
17340.0,10051.53,8,2010-02-14 14:54:00,2010-12-08 15:56:00,297,1,0.81
17364.0,7230.77,16,2009-12-07 15:28:00,2010-11-28 15:47:00,356,11,1.35
17377.0,14213.45,60,2009-12-02 12:39:00,2010-12-09 10:42:00,371,0,4.85
17381.0,19726.76,12,2010-06-09 12:55:00,2010-12-06 09:45:00,179,3,2.01
17389.0,25391.0,27,2009-12-04 12:06:00,2010-11-30 12:21:00,361,9,2.24
17404.0,15856.3,8,2010-01-07 11:31:00,2010-10-26 15:48:00,292,44,0.82
17409.0,7021.66,8,2009-12-11 12:17:00,2010-10-14 10:10:00,306,56,0.78
17416.0,10405.03,15,2009-12-14 16:29:00,2010-11-11 12:47:00,331,28,1.36
17428.0,14562.91,18,2009-12-01 17:28:00,2010-12-06 09:37:00,369,3,1.46
17448.0,14481.97,41,2010-03-04 17:29:00,2010-06-28 13:58:00,115,164,10.7
17450.0,52422.3,7,2010-09-27 16:59:00,2010-12-07 09:43:00,70,2,3.0
17457.0,4247.11,9,2009-12-07 14:52:00,2010-11-25 13:05:00,352,14,0.77
17504.0,6568.09,9,2010-02-08 09:22:00,2010-11-24 09:49:00,289,15,0.93
17508.0,4191.92,7,2009-12-07 11:46:00,2010-11-23 12:22:00,351,16,0.6
17511.0,84541.17,31,2009-12-02 10:52:00,2010-12-07 09:51:00,369,2,2.52
17576.0,5427.78,23,2009-12-03 16:54:00,2010-12-09 16:57:00,371,0,1.86
17581.0,7712.71,20,2009-12-03 12:34:00,2010-12-02 14:49:00,364,7,1.65
17584.0,4067.12,4,2010-01-25 08:17:00,2010-08-29 12:43:00,216,102,0.56
17589.0,11615.28,14,2010-03-07 13:48:00,2010-11-19 14:27:00,257,20,1.63
17593.0,4168.46,6,2009-12-04 14:35:00,2010-10-26 17:55:00,326,44,0.55
17611.0,4337.76,13,2009-12-01 13:29:00,2010-10-14 15:45:00,317,56,1.23
17625.0,4020.8,4,2009-12-15 11:49:00,2010-09-19 14:51:00,278,81,0.43
17675.0,17885.32,40,2009-12-10 16:10:00,2010-12-07 13:22:00,361,2,3.32
17677.0,20329.68,28,2009-12-16 11:23:00,2010-12-08 12:08:00,357,1,2.35
17696.0,5393.88,19,2009-12-10 17:09:00,2010-11-22 09:55:00,346,17,1.65
17700.0,4145.33,10,2009-12-01 11:37:00,2010-11-23 15:55:00,357,16,0.84
17706.0,10245.49,17,2010-01-19 12:13:00,2010-12-08 11:04:00,322,1,1.58
17716.0,10300.98,13,2009-12-02 17:18:00,2010-11-08 10:45:00,340,31,1.15
17735.0,4134.91,8,2010-07-30 13:25:00,2010-12-07 10:32:00,129,2,1.86
17739.0,4939.24,11,2009-12-07 10:48:00,2010-11-30 09:52:00,357,9,0.92
17757.0,3817.16,28,2010-01-13 15:56:00,2010-12-06 13:41:00,326,3,2.58
17809.0,5925.4800000000005,11,2009-12-02 14:52:00,2010-12-03 12:43:00,365,6,0.9
17829.0,3867.5,4,2010-02-22 15:39:00,2010-10-26 13:46:00,245,44,0.49
17838.0,3943.6,10,2010-03-19 09:53:00,2010-12-09 15:50:00,265,0,1.13
17841.0,29879.25,91,2009-12-02 15:41:00,2010-12-09 17:27:00,372,0,7.34
17850.0,51208.87,155,2009-12-05 12:28:00,2010-12-02 15:27:00,362,7,12.85
17858.0,7641.99,19,2009-12-06 15:41:00,2010-12-05 13:08:00,363,4,1.57
17865.0,15848.07,26,2009-12-01 10:49:00,2010-11-29 10:37:00,362,10,2.15
17873.0,4656.72,14,2009-12-16 15:11:00,2010-12-01 14:54:00,349,8,1.2
17920.0,20300.46,39,2009-12-06 10:37:00,2010-12-06 16:58:00,365,3,3.21
17940.0,26237.4,5,2009-12-03 12:31:00,2010-09-20 15:33:00,291,80,0.52
17949.0,51117.0,73,2009-12-02 11:07:00,2010-12-03 13:12:00,366,6,5.98
17965.0,4614.66,17,2009-12-14 13:19:00,2010-12-09 18:09:00,360,0,1.42
18008.0,17670.94,14,2010-01-06 12:35:00,2010-10-20 14:28:00,287,50,1.46
18041.0,4568.99,20,2010-01-14 10:04:00,2010-12-09 13:24:00,329,0,1.82
18052.0,10877.18,1,2010-05-24 11:11:00,2010-05-24 11:11:00,1,199,30.0
18055.0,4411.38,6,2010-10-22 13:27:00,2010-12-07 09:13:00,45,2,4.0
18061.0,4369.56,19,2009-12-04 11:36:00,2010-12-08 13:03:00,369,1,1.54
18087.0,10705.8,15,2009-12-01 09:43:00,2010-11-25 12:00:00,359,14,1.25
18092.0,7111.18,8,2009-12-04 12:37:00,2010-12-09 10:00:00,369,0,0.65
18102.0,349164.35,89,2009-12-01 09:24:00,2010-12-09 13:44:00,373,0,7.16
18172.0,9918.16,32,2009-12-11 09:58:00,2010-11-17 15:24:00,341,22,2.82
18178.0,4512.93,7,2010-02-18 14:25:00,2010-11-02 17:24:00,257,37,0.82
18223.0,7516.31,12,2009-12-04 12:20:00,2010-11-17 12:20:00,348,22,1.03
18225.0,7545.139999999999,15,2009-12-04 16:52:00,2010-12-09 15:46:00,369,0,1.22
18226.0,6650.83,15,2010-03-05 10:05:00,2010-11-26 15:51:00,266,13,1.69
18231.0,4791.8,23,2010-01-10 12:13:00,2010-10-29 14:17:00,292,41,2.36
18251.0,21964.14,8,2009-12-22 12:01:00,2010-09-20 13:26:00,272,80,0.88
18260.0,7318.91,17,2009-12-15 13:50:00,2010-11-30 12:25:00,349,9,1.46
