Customer ID,TotalSpent,Frequency,FirstInvoiceDate,LastInvoiceDate,CustomerLifespan,Recency
13738.0,440.93,1,2010-11-08 15:23:00,2010-11-08 15:23:00,1,31
13739.0,75.3,1,2010-06-30 10:25:00,2010-06-30 10:25:00,1,162
13740.0,1247.02,4,2009-12-02 12:22:00,2010-10-20 13:30:00,322,50
13745.0,477.32,1,2010-06-11 17:19:00,2010-06-11 17:19:00,1,181
13746.0,176.69,1,2010-10-22 11:55:00,2010-10-22 11:55:00,1,48
13747.0,169.79999999999998,2,2010-10-11 09:15:00,2010-12-01 10:37:00,51,8
13748.0,1320.1,5,2009-12-01 16:44:00,2010-12-01 09:00:00,364,8
13750.0,1954.92,6,2010-04-01 14:49:00,2010-11-24 11:07:00,236,15
13752.0,404.4500000000001,1,2010-06-30 10:23:00,2010-06-30 10:23:00,1,162
13753.0,1353.31,3,2009-12-03 10:20:00,2010-04-20 14:08:00,138,233
13754.0,164.45000000000002,1,2010-09-28 15:29:00,2010-09-28 15:29:00,1,72
13757.0,195.55,1,2010-02-03 12:37:00,2010-02-03 12:37:00,1,309
13760.0,1076.85,3,2010-04-25 13:10:00,2010-10-31 15:18:00,189,39
13761.0,881.52,4,2010-02-21 11:08:00,2010-07-25 12:50:00,154,137
13762.0,2165.76,4,2010-01-10 12:13:00,2010-04-25 15:51:00,105,228
13763.0,3502.48,2,2010-09-30 17:39:00,2010-10-18 13:25:00,17,52
13764.0,1423.55,3,2010-03-07 12:56:00,2010-05-19 15:47:00,73,204
13765.0,352.821,1,2010-02-24 13:46:00,2010-02-24 13:46:00,1,288
13766.0,190.35,1,2010-08-01 14:25:00,2010-08-01 14:25:00,1,130
13768.0,875.97,2,2009-12-09 10:25:00,2009-12-13 10:41:00,4,361
13769.0,3003.9100000000003,11,2009-12-16 11:59:00,2010-12-07 13:28:00,356,2
13770.0,785.37,4,2009-12-09 14:44:00,2010-10-13 15:10:00,308,57
13771.0,3094.37,5,2010-02-25 12:37:00,2010-06-24 13:42:00,119,168
13772.0,1982.09,5,2010-02-23 13:55:00,2010-11-04 13:14:00,253,35
13773.0,301.54,2,2010-02-18 10:27:00,2010-11-08 11:49:00,263,31
13775.0,1049.66,1,2010-04-28 12:15:00,2010-04-28 12:15:00,1,225
13778.0,945.79,3,2010-05-23 13:34:00,2010-08-05 14:52:00,74,126
13779.0,161.13,1,2010-07-12 11:24:00,2010-07-12 11:24:00,1,150
13780.0,375.81,1,2010-10-28 19:51:00,2010-10-28 19:51:00,1,42
13781.0,650.99,2,2009-12-18 15:46:00,2010-04-26 14:30:00,128,227
13782.0,881.72,7,2009-12-06 12:52:00,2010-09-12 10:40:00,279,88
13783.0,1542.09,4,2010-02-04 13:47:00,2010-08-09 09:23:00,185,122
13784.0,447.44,3,2010-09-15 12:27:00,2010-10-01 08:19:00,15,69
13785.0,542.49,4,2010-09-05 16:01:00,2010-10-07 09:25:00,31,63
13786.0,3128.54,6,2009-12-03 15:32:00,2010-12-07 13:53:00,368,2
13787.0,913.46,4,2010-01-14 10:13:00,2010-09-07 11:55:00,236,93
13788.0,3.75,1,2010-07-22 15:50:00,2010-07-22 15:50:00,1,140
13789.0,239.46,1,2010-11-16 15:31:00,2010-11-16 15:31:00,1,23
13792.0,188.4,1,2010-10-13 11:05:00,2010-10-13 11:05:00,1,57
13793.0,96.0,1,2010-03-03 08:25:00,2010-03-03 08:25:00,1,281
13794.0,126.03,1,2010-06-11 12:30:00,2010-06-11 12:30:00,1,181
13795.0,836.3,4,2010-03-12 12:44:00,2010-11-16 17:25:00,249,23
13796.0,289.7,1,2010-07-28 14:45:00,2010-07-28 14:45:00,1,134
13797.0,1179.45,3,2010-03-02 12:17:00,2010-09-29 10:34:00,210,71
13799.0,2114.71,7,2010-03-05 16:39:00,2010-09-21 12:02:00,199,79
13800.0,1121.24,2,2009-12-03 10:03:00,2010-10-05 14:19:00,306,65
13803.0,1061.84,2,2010-03-31 10:00:00,2010-10-04 10:52:00,187,66
13804.0,572.73,2,2010-09-29 10:26:00,2010-09-30 16:20:00,1,70
13807.0,422.2,3,2009-12-04 12:41:00,2010-12-07 15:48:00,368,2
13809.0,524.65,2,2010-09-05 11:42:00,2010-11-10 09:35:00,65,29
13813.0,1218.61,4,2009-12-06 10:16:00,2010-06-30 08:50:00,205,162
13814.0,678.2,1,2010-06-30 14:12:00,2010-06-30 14:12:00,1,162
13815.0,3070.38,4,2010-02-12 10:26:00,2010-10-29 11:42:00,259,41
13818.0,61.28,1,2010-10-06 12:35:00,2010-10-06 12:35:00,1,64
13819.0,1502.0,3,2009-12-01 16:18:00,2010-02-08 15:30:00,68,304
13820.0,660.65,3,2010-01-28 12:26:00,2010-10-17 13:46:00,262,53
13821.0,1025.09,4,2010-01-04 13:36:00,2010-11-11 13:24:00,310,28
13823.0,2445.79,5,2009-12-15 14:34:00,2010-11-24 13:32:00,343,15
13824.0,1615.82,7,2010-03-12 15:17:00,2010-11-25 17:33:00,258,14
13825.0,255.59,2,2009-12-09 14:30:00,2010-03-28 11:02:00,108,256
13829.0,102.0,1,2010-10-14 18:19:00,2010-10-14 18:19:00,1,56
13830.0,156.85000000000002,1,2010-05-07 12:24:00,2010-05-07 12:24:00,1,216
13832.0,561.49,1,2010-10-13 14:41:00,2010-10-13 14:41:00,1,57
13833.0,316.56,1,2010-10-31 14:11:00,2010-10-31 14:11:00,1,39
13834.0,324.19,2,2010-02-08 12:52:00,2010-05-12 10:27:00,92,211
13835.0,260.7,3,2010-03-04 08:26:00,2010-07-08 11:50:00,126,154
13836.0,620.37,2,2010-10-21 13:27:00,2010-11-05 13:31:00,15,34
13838.0,1274.36,7,2010-05-09 11:40:00,2010-12-05 10:45:00,209,4
13839.0,139.95000000000002,1,2010-08-10 13:52:00,2010-08-10 13:52:00,1,121
13840.0,651.4,1,2010-10-19 13:34:00,2010-10-19 13:34:00,1,51
13842.0,2244.29,10,2010-02-16 15:54:00,2010-12-08 10:39:00,294,1
13843.0,319.75,1,2010-11-23 17:48:00,2010-11-23 17:48:00,1,16
13846.0,442.73,1,2010-11-05 09:47:00,2010-11-05 09:47:00,1,34
13847.0,310.72,1,2009-12-20 10:41:00,2009-12-20 10:41:00,1,354
13848.0,2080.0,6,2009-12-09 16:17:00,2010-12-08 15:10:00,363,1
13849.0,1931.35,3,2010-03-25 12:03:00,2010-11-07 12:13:00,227,32
13851.0,1955.0,5,2010-01-29 11:54:00,2010-11-25 11:34:00,299,14
13852.0,187.35,1,2010-04-08 09:06:00,2010-04-08 09:06:00,1,245
13855.0,1310.34,4,2009-12-08 16:56:00,2010-07-27 09:53:00,230,135
13856.0,753.53,8,2010-03-30 15:40:00,2010-09-02 18:24:00,156,98
13857.0,1000.91,6,2010-05-17 14:21:00,2010-11-11 12:54:00,177,28
13859.0,314.7,1,2010-06-28 15:36:00,2010-06-28 15:36:00,1,164
13861.0,273.26,2,2010-06-27 11:37:00,2010-10-06 14:20:00,101,64
13862.0,346.73,1,2010-11-15 13:43:00,2010-11-15 13:43:00,1,24
13863.0,933.77,3,2010-04-25 13:09:00,2010-08-31 12:57:00,127,100
13864.0,662.4000000000001,1,2010-11-18 12:50:00,2010-11-18 12:50:00,1,21
13870.0,2941.14,7,2010-02-08 12:08:00,2010-11-17 15:47:00,282,22
13871.0,1482.6,4,2009-12-20 13:09:00,2010-10-07 12:56:00,290,63
13872.0,919.57,3,2009-12-14 09:56:00,2010-06-30 15:35:00,198,162
13873.0,649.32,5,2010-03-03 12:31:00,2010-11-21 11:47:00,262,18
13874.0,1508.7,6,2010-02-04 18:39:00,2010-07-23 12:59:00,168,139
13875.0,3027.58,9,2009-12-17 10:30:00,2010-11-17 13:12:00,335,22
13877.0,332.44,2,2010-01-19 10:53:00,2010-08-26 17:19:00,219,105
13878.0,1191.53,3,2010-04-14 13:50:00,2010-06-10 10:15:00,56,182
13879.0,395.5,1,2010-03-04 10:49:00,2010-03-04 10:49:00,1,280
13880.0,1171.89,5,2010-05-26 14:29:00,2010-12-07 14:00:00,194,2
13884.0,1100.88,5,2010-08-26 19:57:00,2010-11-28 11:45:00,93,11
13888.0,1563.42,5,2010-05-13 11:57:00,2010-10-31 11:09:00,170,39
13889.0,1574.3300000000002,5,2010-01-22 14:32:00,2010-11-22 13:25:00,303,17
13890.0,1043.57,4,2009-12-06 15:15:00,2010-11-30 12:46:00,358,9
13891.0,863.5600000000001,3,2010-05-06 16:02:00,2010-11-26 15:57:00,203,13
13892.0,634.68,2,2010-05-13 10:32:00,2010-08-19 09:07:00,97,112
13895.0,1415.45,2,2009-12-03 13:09:00,2010-07-12 10:46:00,220,150
13896.0,388.55,1,2010-03-24 08:55:00,2010-03-24 08:55:00,1,260
13897.0,849.56,2,2010-01-31 13:48:00,2010-09-27 13:36:00,238,73
13898.0,530.47,1,2010-10-24 15:42:00,2010-10-24 15:42:00,1,46
13900.0,869.64,3,2010-03-25 13:46:00,2010-11-15 14:48:00,235,24
13901.0,2809.14,10,2010-01-05 09:29:00,2010-11-30 15:21:00,329,9
13903.0,165.45000000000002,1,2010-11-04 17:44:00,2010-11-04 17:44:00,1,35
13905.0,312.65,1,2009-12-07 11:41:00,2009-12-07 11:41:00,1,367
13906.0,42.0,1,2010-10-26 15:00:00,2010-10-26 15:00:00,1,44
13907.0,136.8,1,2010-01-17 12:22:00,2010-01-17 12:22:00,1,326
13909.0,286.6,2,2010-07-06 16:52:00,2010-10-12 17:22:00,98,58
13911.0,1654.08,11,2010-03-01 16:31:00,2010-11-25 16:16:00,268,14
13912.0,124.95,1,2010-10-12 08:43:00,2010-10-12 08:43:00,1,58
13913.0,42.22,1,2010-07-21 10:11:00,2010-07-21 10:11:00,1,141
13915.0,70.80000000000001,1,2010-11-10 15:17:00,2010-11-10 15:17:00,1,29
13916.0,1275.81,4,2010-02-02 10:06:00,2010-09-02 10:04:00,211,98
13919.0,903.87,2,2010-06-17 09:30:00,2010-10-11 11:53:00,116,59
13920.0,1774.68,4,2010-05-26 15:48:00,2010-10-04 12:37:00,130,66
13921.0,730.7,4,2009-12-18 12:19:00,2010-11-02 16:32:00,319,37
13922.0,692.95,2,2010-08-29 14:36:00,2010-09-28 17:26:00,30,72
13927.0,359.27,1,2010-09-28 16:12:00,2010-09-28 16:12:00,1,72
13929.0,2651.45,9,2010-01-14 07:25:00,2010-10-19 09:50:00,278,51
13936.0,563.08,2,2010-10-21 14:21:00,2010-11-22 10:34:00,31,17
13937.0,721.28,1,2010-11-02 12:37:00,2010-11-02 12:37:00,1,37
13939.0,992.41,4,2010-04-06 12:43:00,2010-10-04 14:35:00,181,66
13942.0,320.0,1,2010-06-23 12:35:00,2010-06-23 12:35:00,1,169
13943.0,246.54,1,2010-05-11 11:30:00,2010-05-11 11:30:00,1,212
13944.0,200.43,1,2010-02-24 15:02:00,2010-02-24 15:02:00,1,288
13945.0,854.15,2,2010-08-17 09:59:00,2010-11-10 10:00:00,85,29
13946.0,1314.66,3,2009-12-04 11:07:00,2010-11-28 16:21:00,359,11
13948.0,446.76,3,2009-12-04 12:14:00,2010-10-24 13:46:00,324,46
13953.0,3125.0,5,2009-12-11 12:58:00,2010-10-26 15:16:00,319,44
13955.0,222.21,1,2010-11-29 17:35:00,2010-11-29 17:35:00,1,10
13957.0,458.25,3,2010-02-19 10:32:00,2010-10-18 10:02:00,240,52
13959.0,477.98,3,2010-07-16 15:11:00,2010-11-05 16:52:00,112,34
13961.0,538.4,1,2010-11-12 14:40:00,2010-11-12 14:40:00,1,27
13962.0,193.25,1,2010-09-30 10:35:00,2010-09-30 10:35:00,1,70
13964.0,438.9,2,2010-10-05 12:38:00,2010-11-17 13:53:00,43,22
13965.0,996.61,3,2010-01-05 15:21:00,2010-08-20 10:40:00,226,111
13966.0,390.86,1,2010-09-30 13:08:00,2010-09-30 13:08:00,1,70
13967.0,85.6,1,2010-11-08 13:24:00,2010-11-08 13:24:00,1,31
13968.0,123.66,1,2010-10-12 13:22:00,2010-10-12 13:22:00,1,58
13970.0,846.55,2,2010-09-28 11:53:00,2010-11-18 13:21:00,51,21
13971.0,1909.31,6,2010-01-26 09:51:00,2010-10-12 08:51:00,258,58
13974.0,264.13,1,2010-05-06 17:55:00,2010-05-06 17:55:00,1,217
13975.0,2832.56,6,2010-02-02 13:13:00,2010-11-11 16:18:00,282,28
13976.0,834.38,3,2010-02-09 13:08:00,2010-07-21 09:27:00,161,141
13977.0,519.8100000000001,1,2010-10-24 14:08:00,2010-10-24 14:08:00,1,46
13979.0,2540.06,6,2009-12-03 10:02:00,2010-11-11 14:10:00,343,28
13980.0,599.78,4,2010-02-21 14:18:00,2010-09-26 12:58:00,216,74
13981.0,331.14,1,2010-10-20 10:03:00,2010-10-20 10:03:00,1,50
13982.0,2573.78,6,2010-01-20 14:04:00,2010-12-09 13:57:00,322,0
13984.0,1128.09,8,2009-12-07 11:51:00,2010-12-08 15:58:00,366,1
13985.0,2960.73,7,2010-02-09 13:56:00,2010-11-30 08:58:00,293,9
13987.0,682.54,2,2010-11-04 09:54:00,2010-11-25 10:20:00,21,14
13988.0,609.84,2,2010-03-24 11:05:00,2010-11-21 12:40:00,242,18
13989.0,759.98,3,2010-05-25 12:13:00,2010-09-01 13:58:00,99,99
13992.0,142.7,2,2010-09-02 17:04:00,2010-11-24 15:42:00,82,15
13993.0,3309.35,10,2009-12-03 11:57:00,2010-11-25 11:03:00,356,14
13995.0,2508.32,9,2009-12-18 12:43:00,2010-11-25 16:31:00,342,14
13996.0,845.76,2,2010-11-05 15:07:00,2010-11-18 16:27:00,13,21
13997.0,382.31,3,2010-06-07 17:33:00,2010-07-08 18:06:00,31,154
13998.0,566.7,3,2010-05-12 13:18:00,2010-09-19 10:20:00,129,81
14000.0,1410.68,4,2009-12-02 09:50:00,2010-10-21 15:35:00,323,49
14001.0,2487.01,7,2010-08-03 12:49:00,2010-12-01 12:58:00,120,8
14003.0,209.41,1,2009-12-07 08:53:00,2009-12-07 08:53:00,1,367
14004.0,1675.81,4,2010-09-30 09:39:00,2010-11-11 13:26:00,42,28
14006.0,1234.48,4,2010-02-25 09:45:00,2010-06-29 12:43:00,124,163
14007.0,79.48,1,2010-07-15 09:06:00,2010-07-15 09:06:00,1,147
14008.0,509.04,1,2010-10-03 13:09:00,2010-10-03 13:09:00,1,67
14009.0,404.3,1,2010-09-03 12:08:00,2010-09-03 12:08:00,1,97
14010.0,445.15,2,2010-05-23 12:46:00,2010-05-23 13:00:00,1,200
14011.0,457.82,2,2010-04-11 13:40:00,2010-08-16 15:31:00,127,115
14013.0,611.5500000000001,2,2010-03-26 10:02:00,2010-11-24 16:16:00,243,15
14014.0,1443.03,2,2010-05-12 09:04:00,2010-11-28 14:56:00,200,11
14017.0,229.75,1,2010-05-17 14:52:00,2010-05-17 14:52:00,1,206
14018.0,367.15,1,2010-03-04 14:23:00,2010-03-04 14:23:00,1,280
14020.0,606.21,2,2010-06-28 15:29:00,2010-08-20 13:09:00,52,111
14021.0,1084.68,4,2010-04-26 11:22:00,2010-11-30 15:14:00,218,9
14022.0,352.15000000000003,1,2010-08-10 09:38:00,2010-08-10 09:38:00,1,121
14024.0,318.04,1,2010-11-14 10:51:00,2010-11-14 10:51:00,1,25
14026.0,713.11,2,2010-03-24 14:10:00,2010-08-26 10:31:00,154,105
14032.0,1874.68,6,2009-12-14 12:02:00,2010-12-08 10:53:00,358,1
14033.0,109.44,1,2010-06-02 15:10:00,2010-06-02 15:10:00,1,190
14035.0,1428.7,4,2010-04-06 12:39:00,2010-10-29 10:10:00,205,41
14037.0,689.75,4,2009-12-07 11:39:00,2010-08-18 12:52:00,254,113
14038.0,1509.5,2,2010-02-04 08:56:00,2010-11-07 14:52:00,276,32
14039.0,115.08,1,2010-05-13 10:15:00,2010-05-13 10:15:00,1,210
14042.0,431.98,1,2009-12-14 15:07:00,2009-12-14 15:07:00,1,360
14043.0,304.25,2,2009-12-10 15:56:00,2010-08-05 18:18:00,238,126
14044.0,2466.53,6,2010-01-24 15:14:00,2010-10-17 13:28:00,265,53
14047.0,2946.42,10,2010-02-01 10:05:00,2010-12-02 10:09:00,304,7
14048.0,338.76,2,2010-11-22 14:08:00,2010-11-22 14:21:00,1,17
14052.0,255.45,1,2010-11-14 11:37:00,2010-11-14 11:37:00,1,25
14053.0,312.05,2,2010-08-10 11:02:00,2010-11-07 14:50:00,89,32
14055.0,795.3199999999999,2,2009-12-16 15:11:00,2010-05-11 10:24:00,145,212
14057.0,2190.88,5,2009-12-03 13:17:00,2010-11-23 08:38:00,354,16
14058.0,469.19,2,2010-06-27 11:29:00,2010-09-03 09:31:00,67,97
14061.0,917.43,3,2009-12-01 18:03:00,2010-07-20 17:22:00,230,142
14064.0,1978.68,10,2010-01-21 13:22:00,2010-10-05 13:20:00,256,65
14065.0,891.02,3,2010-10-04 12:03:00,2010-11-15 16:13:00,42,24
14068.0,1262.52,3,2010-01-31 10:10:00,2010-04-15 14:28:00,74,238
14069.0,230.06,2,2010-05-27 12:30:00,2010-07-13 12:12:00,46,149
14070.0,326.55,1,2010-01-24 12:27:00,2010-01-24 12:27:00,1,319
14072.0,390.85,1,2010-02-11 12:31:00,2010-02-11 12:31:00,1,301
14074.0,219.4,1,2010-03-26 13:55:00,2010-03-26 13:55:00,1,258
14075.0,782.61,2,2010-08-26 13:42:00,2010-11-01 13:15:00,66,38
14077.0,115.66,1,2010-11-09 16:01:00,2010-11-09 16:01:00,1,30
14078.0,641.61,4,2010-03-28 15:05:00,2010-12-01 12:54:00,247,8
14080.0,1070.08,4,2009-12-02 15:01:00,2010-10-22 14:04:00,323,48
14082.0,231.11,1,2010-11-12 11:47:00,2010-11-12 11:47:00,1,27
14083.0,388.83,3,2009-12-18 11:34:00,2010-12-03 12:24:00,350,6
14084.0,150.5,1,2010-07-15 14:36:00,2010-07-15 14:36:00,1,147
14086.0,39.95,1,2010-09-03 10:52:00,2010-09-03 10:52:00,1,97
14087.0,651.8,2,2009-12-04 15:27:00,2010-10-31 11:22:00,330,39
14092.0,3152.54,10,2009-12-16 16:24:00,2010-11-30 14:48:00,348,9
14094.0,335.22,1,2010-09-26 11:58:00,2010-09-26 11:58:00,1,74
14095.0,2.95,1,2009-12-17 12:49:00,2009-12-17 12:49:00,1,357
14097.0,422.86,2,2010-03-04 10:46:00,2010-08-15 14:20:00,164,116
14099.0,2661.54,9,2009-12-10 11:55:00,2010-11-29 13:03:00,354,10
14104.0,552.37,3,2010-05-28 16:11:00,2010-11-15 13:13:00,170,24
14106.0,214.8,1,2009-12-02 14:09:00,2009-12-02 14:09:00,1,372
14107.0,2174.07,4,2009-12-09 14:20:00,2010-09-17 12:25:00,281,83
14108.0,447.05,2,2009-12-01 18:07:00,2009-12-08 15:25:00,6,366
14112.0,2919.44,6,2010-02-23 14:16:00,2010-09-14 13:41:00,202,86
14114.0,977.56,5,2010-04-12 11:07:00,2010-11-09 09:13:00,210,30
14115.0,622.6700000000001,2,2010-02-11 11:44:00,2010-07-26 12:36:00,165,136
14118.0,458.45,1,2010-10-07 11:59:00,2010-10-07 11:59:00,1,63
14119.0,183.37,2,2009-12-21 14:52:00,2010-11-29 10:33:00,342,10
14122.0,362.42,3,2009-12-02 14:22:00,2010-10-29 15:11:00,331,41
14123.0,436.18,1,2009-12-06 15:35:00,2009-12-06 15:35:00,1,368
14126.0,466.33,1,2010-09-21 14:51:00,2010-09-21 14:51:00,1,79
14127.0,1190.37,3,2010-10-10 11:53:00,2010-11-24 16:56:00,45,15
14128.0,286.71,1,2010-06-06 14:05:00,2010-06-06 14:05:00,1,186
14129.0,1467.48,4,2010-05-09 14:54:00,2010-11-05 09:59:00,179,34
14130.0,1398.81,3,2009-12-11 16:33:00,2010-11-29 17:11:00,353,10
14131.0,187.87,1,2010-03-01 11:59:00,2010-03-01 11:59:00,1,283
14133.0,305.5,1,2009-12-06 12:10:00,2009-12-06 12:10:00,1,368
14136.0,1570.81,5,2009-12-08 09:19:00,2010-11-04 11:53:00,331,35
14137.0,332.7,1,2010-01-13 12:30:00,2010-01-13 12:30:00,1,330
14139.0,670.98,3,2010-06-15 09:17:00,2010-08-06 14:00:00,52,125
14142.0,671.34,2,2010-03-03 15:13:00,2010-12-01 16:33:00,273,8
14144.0,30.6,1,2010-08-10 15:17:00,2010-08-10 15:17:00,1,121
14147.0,2106.8,7,2010-03-09 13:43:00,2010-11-16 08:11:00,251,23
14148.0,309.09000000000003,1,2010-10-21 14:08:00,2010-10-21 14:08:00,1,49
14151.0,679.45,2,2009-12-23 10:54:00,2010-02-04 15:35:00,43,308
14152.0,1376.05,5,2010-02-18 13:57:00,2010-11-17 14:20:00,272,22
14153.0,233.4,1,2010-08-13 14:35:00,2010-08-13 14:35:00,1,118
14157.0,569.9,3,2010-03-03 16:49:00,2010-11-15 15:10:00,256,24
14159.0,3236.15,9,2009-12-03 12:31:00,2010-11-25 13:32:00,357,14
14161.0,2208.36,5,2009-12-13 11:46:00,2010-12-05 13:18:00,357,4
14163.0,148.71,1,2010-09-03 17:15:00,2010-09-03 17:15:00,1,97
14166.0,256.85,2,2010-03-23 15:10:00,2010-07-22 19:42:00,121,140
14167.0,721.65,4,2010-01-27 16:07:00,2010-09-01 17:15:00,217,99
14168.0,370.45,2,2010-05-24 12:28:00,2010-10-15 10:49:00,143,55
14169.0,616.03,2,2010-09-21 13:39:00,2010-10-05 08:45:00,13,65
14170.0,597.33,3,2010-11-09 14:06:00,2010-11-29 13:10:00,19,10
14171.0,135.0,1,2009-12-09 13:50:00,2009-12-09 13:50:00,1,365
14172.0,402.72,3,2010-03-07 10:58:00,2010-04-13 13:26:00,37,240
14173.0,135.16,2,2009-12-09 12:46:00,2010-03-08 13:24:00,89,276
14176.0,339.11,2,2010-11-23 13:21:00,2010-12-07 11:45:00,13,2
14177.0,1669.93,9,2010-02-26 11:59:00,2010-11-23 14:23:00,270,16
14180.0,1570.73,9,2010-06-09 14:56:00,2010-12-02 13:08:00,175,7
14181.0,310.55,2,2010-05-26 12:32:00,2010-10-25 08:27:00,151,45
14182.0,678.77,4,2010-04-22 15:36:00,2010-09-22 11:45:00,152,78
14183.0,286.29,2,2010-08-15 15:36:00,2010-10-24 14:45:00,69,46
14186.0,1550.63,5,2010-03-05 11:17:00,2010-10-08 13:30:00,217,62
14187.0,123.5,1,2010-08-23 12:06:00,2010-08-23 12:06:00,1,108
14189.0,1160.31,2,2010-11-16 09:28:00,2010-12-06 11:42:00,20,3
14190.0,79.9,1,2010-02-11 14:27:00,2010-02-11 14:27:00,1,301
14191.0,132.9,2,2009-12-11 10:48:00,2010-11-10 12:27:00,334,29
14192.0,293.74,1,2010-11-16 17:44:00,2010-11-16 17:44:00,1,23
14193.0,356.8,1,2010-11-08 12:31:00,2010-11-08 12:31:00,1,31
14195.0,1603.6,4,2010-03-15 17:12:00,2010-09-26 14:06:00,194,74
14197.0,390.05,1,2010-10-25 10:01:00,2010-10-25 10:01:00,1,45
14198.0,868.33,5,2010-01-05 10:07:00,2010-11-04 13:50:00,303,35
14199.0,906.3,3,2010-06-27 12:13:00,2010-10-12 08:25:00,106,58
14200.0,379.2,1,2010-04-01 13:01:00,2010-04-01 13:01:00,1,252
14201.0,446.1,3,2010-04-30 13:00:00,2010-10-26 18:51:00,179,44
14202.0,847.76,3,2010-03-25 10:36:00,2010-11-23 17:13:00,243,16
14203.0,339.34,1,2010-11-07 13:35:00,2010-11-07 13:35:00,1,32
14204.0,901.93,3,2009-12-02 13:26:00,2010-10-13 13:32:00,315,57
14205.0,1947.5,7,2010-03-07 12:20:00,2010-11-10 14:37:00,248,29
14206.0,856.85,2,2010-11-02 11:37:00,2010-11-16 18:20:00,14,23
14207.0,157.8,1,2010-01-21 09:33:00,2010-01-21 09:33:00,1,322
14208.0,415.31,1,2010-06-06 13:11:00,2010-06-06 13:11:00,1,186
14209.0,2919.84,9,2010-01-22 10:28:00,2010-11-19 13:58:00,301,20
14211.0,2161.19,9,2009-12-09 12:48:00,2010-10-24 12:54:00,319,46
14212.0,1119.66,1,2010-09-20 11:48:00,2010-09-20 11:48:00,1,80
14213.0,1192.2,1,2010-10-31 10:37:00,2010-10-31 10:37:00,1,39
14215.0,1626.61,4,2009-12-08 09:35:00,2010-12-06 15:34:00,363,3
14216.0,310.74,1,2010-10-21 15:07:00,2010-10-21 15:07:00,1,49
14217.0,1411.91,7,2010-06-30 12:54:00,2010-12-08 13:28:00,161,1
14219.0,543.89,2,2010-08-03 14:42:00,2010-10-26 10:34:00,83,44
14220.0,882.5999999999999,2,2010-05-19 13:26:00,2010-05-21 13:29:00,2,202
14221.0,3084.69,8,2010-04-06 14:10:00,2010-09-16 14:41:00,163,84
14224.0,847.78,5,2010-06-13 13:46:00,2010-11-14 13:53:00,154,25
14225.0,2037.02,4,2010-01-12 15:02:00,2010-10-01 10:32:00,261,69
14226.0,770.34,1,2010-09-24 14:32:00,2010-09-24 14:32:00,1,76
14227.0,3015.2000000000003,5,2010-02-08 09:38:00,2010-10-21 10:49:00,255,49
14228.0,745.5,3,2010-06-11 12:29:00,2010-09-28 09:45:00,108,72
14229.0,1046.84,4,2010-08-25 11:47:00,2010-11-01 13:04:00,68,38
14230.0,979.8,3,2010-06-09 13:56:00,2010-09-30 09:07:00,112,70
14231.0,309.91,1,2010-09-15 09:52:00,2010-09-15 09:52:00,1,85
14233.0,1441.55,3,2010-03-05 16:35:00,2010-08-31 15:03:00,178,100
14235.0,1573.13,4,2010-03-30 13:36:00,2010-07-29 17:24:00,121,133
14236.0,1253.78,4,2010-07-22 14:27:00,2010-12-02 18:49:00,133,7
14237.0,471.14,2,2010-04-28 10:04:00,2010-12-01 13:20:00,217,8
14238.0,287.38,2,2009-12-05 10:58:00,2010-02-15 11:39:00,72,297
14239.0,1882.32,10,2009-12-05 12:36:00,2010-10-04 15:01:00,303,66
14240.0,357.15,1,2010-10-12 12:48:00,2010-10-12 12:48:00,1,58
14241.0,120.0,1,2010-01-12 15:11:00,2010-01-12 15:11:00,1,331
14244.0,366.42,1,2010-02-17 11:40:00,2010-02-17 11:40:00,1,295
14247.0,635.89,4,2010-06-06 15:07:00,2010-10-31 13:58:00,146,39
14248.0,730.37,2,2010-07-12 14:27:00,2010-09-06 14:04:00,55,94
14252.0,350.99,1,2010-11-23 13:36:00,2010-11-23 13:36:00,1,16
14253.0,363.4,2,2010-03-26 15:08:00,2010-08-03 14:55:00,129,128
14254.0,601.03,1,2010-10-03 11:52:00,2010-10-03 11:52:00,1,67
14256.0,1504.93,3,2010-01-14 10:35:00,2010-08-05 09:30:00,202,126
14257.0,2854.73,4,2010-03-01 15:36:00,2010-11-24 16:00:00,268,15
14260.0,824.28,3,2010-06-09 11:23:00,2010-08-25 14:55:00,77,106
14263.0,322.93,1,2010-10-12 14:09:00,2010-10-12 14:09:00,1,58
14264.0,1183.39,4,2010-04-07 13:21:00,2010-11-25 17:42:00,232,14
14265.0,843.17,2,2010-04-06 14:39:00,2010-09-01 12:20:00,147,99
14266.0,40.56,1,2010-10-07 13:32:00,2010-10-07 13:32:00,1,63
14268.0,354.85,1,2010-08-26 10:45:00,2010-08-26 10:45:00,1,105
14269.0,295.73,1,2010-09-26 12:53:00,2010-09-26 12:53:00,1,74
14271.0,106.81,1,2010-10-26 17:01:00,2010-10-26 17:01:00,1,44
14272.0,482.85,2,2010-05-06 14:01:00,2010-05-26 09:49:00,19,197
14274.0,256.6,1,2010-01-22 12:51:00,2010-01-22 12:51:00,1,321
14275.0,1189.38,6,2010-04-11 12:32:00,2010-11-09 09:06:00,211,30
14276.0,982.94,4,2010-02-17 13:10:00,2010-10-28 17:13:00,253,42
14278.0,205.83,1,2010-10-26 12:07:00,2010-10-26 12:07:00,1,44
